name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
aandra,0.822,2024.0,1024.0,1.977,1.0,8.0,18.0,208.0,79992.685,110785.879,0.0
auromelt,0.158,241.0,160.0,1.506,1.0,5.0,6.0,368.0,11388.892,16392.857,0.0
Blockade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_Swan,0.533,1010.0,642.0,1.573,5.0,9.0,30.0,1384.0,49743.519,69105.378,13.0
Coasting,0.04,52.0,62.0,0.839,0.0,1.0,4.0,13.0,4690.039,5940.863,0.0
Codebastian,0.034,11.0,16.0,0.688,1.0,0.0,4.0,339.0,1214.951,1701.233,157.0
DTJ5511,0.171,141.0,79.0,1.785,0.0,8.0,4.0,76.0,7802.556,8221.779,309.0
esoffron,0.105,159.0,118.0,1.347,1.0,1.0,18.0,489.0,7661.428,13625.876,0.0
gamren,0.424,810.0,539.0,1.503,3.0,17.0,59.0,835.0,42546.589,55134.169,43.0
HaHaGetLost,0.02,29.0,25.0,1.16,0.0,2.0,4.0,24.0,1122.04,1516.178,0.0
LinkakaShisui,0.527,1369.0,721.0,1.899,16.0,13.0,96.0,2103.0,65127.818,76574.628,0.0
Mhurdock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MysticMad,0.555,1197.0,498.0,2.404,2.0,63.0,26.0,540.0,77881.748,70726.329,0.0
obikenobi21,0.005,0.0,3.0,0.0,1.0,0.0,2.0,50.0,54.75,89.872,0.0
simcb,0.157,266.0,212.0,1.255,1.0,7.0,22.0,523.0,15478.996,23042.718,0.0
SpookThree,0.437,1070.0,355.0,3.014,4.0,15.0,13.0,1898.0,49086.215,49716.333,33.0
SpookyBen4,0.011,4.0,2.0,2.0,0.0,1.0,0.0,0.0,397.259,385.818,0.0
TheSpartan33,0.375,1063.0,479.0,2.219,4.0,5.0,31.0,1436.0,46549.895,59282.81,0.0
Zarpin,0.509,511.0,95.0,5.379,3.0,49.0,3.0,847.0,40141.634,30287.109,0.0
_Leww_,0.084,113.0,72.0,1.569,0.0,6.0,4.0,54.0,11681.572,10467.099,0.0
100th,0.015,40.0,17.0,2.353,1.0,0.0,4.0,42.0,2155.548,2016.555,0.0
399,0.07,90.0,81.0,1.111,1.0,2.0,6.0,66.0,8150.85,9460.582,0.0
AlternateSource,0.429,511.0,736.0,0.694,6.0,8.0,105.0,1485.0,23292.96,56389.52,0.0
ambxr_,0.036,27.0,19.0,1.421,0.0,3.0,0.0,0.0,2369.649,3059.291,0.0
CheizIt,0.158,155.0,121.0,1.281,0.0,11.0,3.0,241.0,18198.276,16998.59,0.0
CrazySchnetzler1,0.051,60.0,26.0,2.308,0.0,11.0,2.0,11.0,6237.98,4540.878,0.0
