name,kit_type,playtime,kills,deaths,damage_dealt,damage_received,flags_captured,flags_recovered,flags_stolen,drops,time_with_flag,hp_restored
krabzz,NINJA,995.0,19.0,47.0,2161.796,1093.0,0.0,2.0,0.0,0.0,0.0,0.0
krabzz,NINJA,1201.0,27.0,48.0,2872.229,1321.624,0.0,5.0,0.0,0.0,0.0,0.0
krabzz,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krabzz,SOLDIER,1201.0,14.0,10.0,1877.457,1622.49,0.0,1.0,0.0,0.0,0.0,0.0
krabzz,SOLDIER,1201.0,9.0,5.0,1133.507,826.213,0.0,5.0,1.0,1.0,0.0,0.0
krabzz,SOLDIER,549.0,3.0,3.0,602.152,447.38,0.0,0.0,0.0,0.0,0.0,0.0
krabzz,HEAVY,651.0,9.0,6.0,1368.262,1205.239,0.0,1.0,0.0,0.0,0.0,0.0
krabzz,NECRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krabzz,NINJA,1201.0,19.0,46.0,2174.911,1165.1,0.0,6.0,0.0,0.0,0.0,0.0
krabzz,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krabzz,NINJA,1105.0,13.0,35.0,1243.69,871.299,0.0,3.0,0.0,0.0,0.0,0.0
krabzz,NECRO,95.0,1.0,2.0,79.5,140.15,0.0,0.0,0.0,0.0,0.0,0.0
krabzz,NECRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krabzz,NINJA,1201.0,19.0,46.0,2174.911,1165.1,0.0,6.0,0.0,0.0,0.0,0.0
krabzz,NINJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kryzzl,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kryzzl,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kryzzl,SOLDIER,1188.0,26.0,15.0,2903.771,1948.08,0.0,1.0,0.0,0.0,0.0,0.0
kryzzl,CHEMIST,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kryzzl,SOLDIER,995.0,13.0,17.0,2289.822,1920.299,0.0,0.0,1.0,1.0,4.0,0.0
kryzzl,SOLDIER,1185.0,21.0,25.0,3096.769,2600.57,0.0,3.0,0.0,0.0,0.0,0.0
kryzzl,MEDIC,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
kryzzl,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kryzzl,SOLDIER,787.0,21.0,15.0,742.94,1437.41,0.0,0.0,5.0,5.0,29.0,0.0
kryzzl,SOLDIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kryzzl,MEDIC,781.0,24.0,21.0,635.186,1698.109,0.0,0.0,2.0,2.0,19.0,335.0
kryzzl,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kryzzl,MEDIC,1201.0,23.0,13.0,901.973,1925.843,0.0,0.0,1.0,1.0,5.0,1165.0
kryzzl,MEDIC,1201.0,29.0,24.0,1138.298,2812.885,0.0,0.0,0.0,0.0,0.0,1064.0
kryzzl,MEDIC,1189.0,25.0,25.0,1012.109,2678.855,0.0,0.0,0.0,0.0,0.0,730.0
kryzzl,SOLDIER,11.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
lapses,NINJA,803.0,19.0,43.0,2246.502,1063.35,0.0,4.0,0.0,0.0,0.0,0.0
lapses,SCOUT,397.0,7.0,9.0,505.051,360.828,0.0,0.0,0.0,0.0,0.0,0.0
lapses,HEAVY,71.0,1.0,2.0,50.399,84.75,0.0,0.0,0.0,0.0,0.0,0.0
lapses,NINJA,958.0,25.0,34.0,2380.977,938.799,0.0,7.0,0.0,0.0,0.0,0.0
lapses,CHEMIST,53.0,1.0,1.0,49.75,100.129,0.0,0.0,0.0,0.0,0.0,0.0
lapses,SOLDIER,48.0,1.0,2.0,29.1,87.799,0.0,0.0,0.0,0.0,0.0,0.0
lapses,SCOUT,69.0,0.0,1.0,39.75,43.24,0.0,0.0,0.0,0.0,0.0,0.0
lapses,NINJA,803.0,19.0,43.0,2246.502,1063.35,0.0,4.0,0.0,0.0,0.0,0.0
lapses,SCOUT,397.0,7.0,9.0,505.051,360.828,0.0,0.0,0.0,0.0,0.0,0.0
lapses,NINJA,966.0,13.0,53.0,2287.97,1247.774,0.0,0.0,0.0,0.0,0.0,0.0
lapses,CHEMIST,97.0,1.0,3.0,34.65,123.758,0.0,0.0,0.0,0.0,0.0,0.0
larh,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larh,MEDIC,1201.0,12.0,5.0,421.93,894.847,0.0,0.0,0.0,0.0,0.0,1261.0
larh,MEDIC,1201.0,18.0,29.0,756.205,2282.227,1.0,0.0,0.0,0.0,11.0,581.0
larh,MEDIC,988.0,11.0,15.0,651.809,1461.374,0.0,0.0,0.0,0.0,0.0,592.0
larh,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larh,MEDIC,787.0,34.0,23.0,783.367,2557.117,0.0,0.0,0.0,0.0,0.0,368.0
larh,MEDIC,1201.0,19.0,26.0,810.769,2258.087,0.0,0.0,0.0,1.0,29.0,708.0
larh,MEDIC,781.0,15.0,21.0,522.14,1857.217,0.0,0.0,1.0,1.0,3.0,597.0
larh,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larh,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larh,MEDIC,1201.0,14.0,15.0,769.239,1490.101,0.0,0.0,1.0,1.0,0.0,669.0
larh,MEDIC,1201.0,19.0,26.0,810.769,2258.087,0.0,0.0,0.0,1.0,29.0,708.0
larh,MEDIC,1063.0,5.0,17.0,362.898,1442.374,0.0,0.0,0.0,0.0,0.0,521.0
lauten,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lauten,ASSASSIN,899.0,34.0,21.0,920.121,692.326,0.0,6.0,0.0,0.0,0.0,0.0
lauten,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lauten,ASSASSIN,1201.0,21.0,43.0,554.96,933.156,0.0,2.0,0.0,0.0,0.0,0.0
lauten,ASSASSIN,1201.0,28.0,27.0,593.086,655.073,0.0,4.0,0.0,0.0,0.0,0.0
lauten,ASSASSIN,866.0,18.0,42.0,637.596,932.078,0.0,3.0,0.0,0.0,0.0,0.0
lauten,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lauten,ASSASSIN,955.0,30.0,60.0,792.966,1342.742,0.0,3.0,1.0,1.0,1.0,0.0
lauten,ASSASSIN,1138.0,34.0,77.0,1039.782,1675.296,0.0,7.0,0.0,0.0,0.0,0.0
lceman502,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lceman502,PYRO,1201.0,33.0,7.0,1798.969,1195.28,0.0,4.0,0.0,0.0,0.0,0.0
lceman502,PYRO,1201.0,50.0,1.0,1546.05,1079.73,0.0,13.0,0.0,0.0,0.0,0.0
lceman502,PYRO,1014.0,19.0,8.0,1072.911,898.885,0.0,8.0,0.0,0.0,0.0,0.0
lceman502,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lceman502,PYRO,1037.0,15.0,10.0,621.709,1227.94,0.0,1.0,0.0,0.0,0.0,0.0
lceman502,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lceman502,PYRO,1201.0,26.0,7.0,1110.612,1594.89,0.0,7.0,0.0,0.0,0.0,0.0
lceman502,PYRO,1201.0,27.0,9.0,1053.282,1584.55,0.0,3.0,0.0,0.0,0.0,0.0
lceman502,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lceman502,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lceman502,PYRO,955.0,25.0,3.0,1049.145,917.88,0.0,6.0,0.0,0.0,0.0,0.0
lceman502,PYRO,1138.0,34.0,6.0,1764.091,1463.84,0.0,18.0,0.0,0.0,0.0,0.0
legendofpinklink,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legendofpinklink,SOLDIER,677.0,25.0,11.0,1806.758,1113.11,0.0,1.0,0.0,0.0,0.0,0.0
legendofpinklink,CHEMIST,354.0,5.0,13.0,466.741,862.339,0.0,0.0,2.0,2.0,24.0,0.0
legendofpinklink,NINJA,168.0,7.0,8.0,419.005,201.999,0.0,1.0,0.0,0.0,0.0,0.0
legendofpinklink,NINJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legendofpinklink,SOLDIER,518.0,5.0,2.0,1084.566,587.49,0.0,1.0,0.0,0.0,0.0,0.0
legendofpinklink,HEAVY,682.0,10.0,2.0,1362.913,658.63,0.0,2.0,0.0,0.0,0.0,0.0
legendofpinklink,SOLDIER,84.0,0.0,1.0,166.5,158.69,0.0,0.0,0.0,0.0,0.0,0.0
legendofpinklink,HEAVY,296.0,6.0,2.0,836.428,745.06,0.0,1.0,0.0,0.0,0.0,0.0
legendofpinklink,CHEMIST,633.0,16.0,6.0,1218.063,946.328,0.0,1.0,0.0,0.0,0.0,0.0
lihoena,HEAVY,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linkakashisui,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linkakashisui,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linkakashisui,SOLDIER,774.0,7.0,13.0,642.715,1599.457,1.0,0.0,8.0,8.0,138.0,0.0
linkakashisui,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linkakashisui,NINJA,1073.0,25.0,52.0,3016.311,1387.874,0.0,2.0,0.0,0.0,0.0,0.0
linkakashisui,SCOUT,127.0,0.0,5.0,305.899,175.933,0.0,0.0,0.0,0.0,0.0,0.0
linkakashisui,NINJA,1201.0,31.0,46.0,2680.419,1278.284,0.0,1.0,1.0,1.0,9.0,0.0
linkakashisui,NINJA,503.0,24.0,27.0,1555.341,723.599,0.0,1.0,2.0,3.0,12.0,0.0
linkakashisui,SOLDIER,250.0,10.0,7.0,328.193,528.25,0.0,0.0,2.0,2.0,17.0,0.0
linkakashisui,CHEMIST,112.0,4.0,3.0,161.39,217.356,0.0,0.0,1.0,1.0,22.0,0.0
linkakashisui,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linkakashisui,SOLDIER,350.0,5.0,6.0,505.704,544.718,0.0,0.0,2.0,4.0,36.0,0.0
linkakashisui,NINJA,686.0,9.0,25.0,1425.988,851.724,0.0,1.0,1.0,1.0,8.0,0.0
linkakashisui,NINJA,568.0,11.0,32.0,1146.678,802.0,0.0,0.0,1.0,1.0,1.0,0.0
linkakashisui,SOLDIER,581.0,7.0,12.0,518.84,1103.383,0.0,0.0,8.0,8.0,30.0,0.0
linkakashisui,HEAVY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linkakashisui,NECRO,49.0,2.0,1.0,69.699,128.93,0.0,0.0,0.0,0.0,0.0,0.0
linkakashisui,NINJA,1073.0,25.0,57.0,2663.861,1375.375,0.0,1.0,1.0,1.0,10.0,0.0
linkakashisui,SOLDIER,89.0,2.0,2.0,28.1,154.53,0.0,0.0,1.0,1.0,5.0,0.0
linkakashisui,NECRO,38.0,3.0,1.0,105.437,74.899,0.0,0.0,0.0,0.0,0.0,0.0
lord_byzantine,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lord_byzantine,SOLDIER,1201.0,32.0,7.0,2569.312,1457.429,0.0,2.0,0.0,0.0,0.0,0.0
lord_byzantine,SOLDIER,1201.0,27.0,5.0,2213.148,1199.59,0.0,1.0,0.0,0.0,0.0,0.0
lord_byzantine,SOLDIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lord_byzantine,HEAVY,988.0,26.0,1.0,2103.128,995.625,0.0,2.0,0.0,0.0,0.0,0.0
lord_byzantine,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lord_byzantine,SOLDIER,1201.0,27.0,12.0,3033.945,1987.499,0.0,0.0,2.0,2.0,27.0,0.0
lord_byzantine,SOLDIER,1201.0,18.0,6.0,2411.309,1359.72,0.0,1.0,2.0,2.0,38.0,0.0
lord_byzantine,SOLDIER,1000.0,16.0,7.0,1273.245,778.58,0.0,4.0,1.0,1.0,5.0,0.0
lord_byzantine,HEAVY,200.0,3.0,0.0,446.209,271.4,0.0,0.0,0.0,0.0,0.0,0.0
lord_byzantine,HEAVY,376.0,7.0,5.0,758.471,596.46,0.0,0.0,0.0,0.0,0.0,0.0
lord_byzantine,SOLDIER,824.0,14.0,2.0,2263.172,843.07,0.0,2.0,0.0,0.0,0.0,0.0
lord_byzantine,SOLDIER,1201.0,24.0,5.0,2668.119,1514.71,0.0,5.0,1.0,1.0,5.0,0.0
lord_byzantine,SOLDIER,205.0,5.0,5.0,350.611,357.109,0.0,1.0,0.0,0.0,0.0,0.0
lord_byzantine,HEAVY,995.0,30.0,3.0,3104.407,1334.94,0.0,1.0,0.0,0.0,0.0,0.0
luvazolandcoca,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,ASSASSIN,1201.0,47.0,50.0,1092.004,1179.944,0.0,3.0,0.0,0.0,0.0,0.0
luvazolandcoca,ASSASSIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,MEDIC,1129.0,3.0,3.0,210.449,297.66,0.0,1.0,0.0,0.0,0.0,1620.0
luvazolandcoca,CHEMIST,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,ASSASSIN,975.0,31.0,41.0,947.745,1034.89,0.0,2.0,0.0,0.0,0.0,0.0
luvazolandcoca,ENGINEER,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,ASSASSIN,567.0,20.0,15.0,592.268,389.656,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,CHEMIST,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,ELF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,MEDIC,171.0,1.0,0.0,43.75,55.5,0.0,0.0,0.0,0.0,0.0,109.0
luvazolandcoca,ASSASSIN,1201.0,68.0,58.0,1954.789,1388.812,0.0,7.0,0.0,0.0,0.0,0.0
luvazolandcoca,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,ASSASSIN,1201.0,45.0,61.0,1242.606,1355.304,0.0,2.0,0.0,0.0,0.0,0.0
luvazolandcoca,ASSASSIN,1201.0,68.0,58.0,1954.789,1388.812,0.0,7.0,0.0,0.0,0.0,0.0
luvazolandcoca,ASSASSIN,1055.0,34.0,29.0,889.9,699.672,0.0,0.0,0.0,0.0,0.0,0.0
luvazolandcoca,CHEMIST,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maccciii,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhurdock,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhurdock,MEDIC,231.0,2.0,2.0,112.947,144.913,0.0,1.0,0.0,0.0,0.0,846.0
mhurdock,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhurdock,HEAVY,990.0,28.0,7.0,3096.35,1378.845,0.0,4.0,0.0,0.0,0.0,0.0
mhurdock,HEAVY,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhurdock,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhurdock,MEDIC,1037.0,5.0,2.0,659.453,528.096,0.0,2.0,0.0,0.0,0.0,926.0
mhurdock,MEDIC,650.0,4.0,1.0,352.764,254.1,0.0,0.0,0.0,0.0,0.0,943.0
mhurdock,HEAVY,466.0,8.0,2.0,867.986,534.819,0.0,1.0,0.0,0.0,0.0,0.0
mhurdock,CHEMIST,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhurdock,MEDIC,1168.0,4.0,8.0,1009.743,1175.53,0.0,3.0,0.0,0.0,0.0,1767.0
mhurdock,HEAVY,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mhurdock,CHEMIST,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mightycharlie,SOLDIER,1201.0,8.0,19.0,577.707,1497.48,1.0,0.0,9.0,10.0,367.0,0.0
mightycharlie,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mightycharlie,SOLDIER,793.0,1.0,12.0,197.57,918.704,1.0,0.0,6.0,5.0,66.0,0.0
mightycharlie,NECRO,407.0,1.0,2.0,162.0,142.296,0.0,0.0,0.0,0.0,0.0,0.0
mightycharlie,SOLDIER,1201.0,8.0,19.0,577.707,1497.48,1.0,0.0,9.0,10.0,367.0,0.0
mightycharlie,SOLDIER,216.0,3.0,2.0,180.41,225.549,0.0,0.0,0.0,0.0,0.0,0.0
mightycharlie,NECRO,566.0,9.0,10.0,667.721,996.509,0.0,0.0,1.0,1.0,3.0,0.0
mightycharlie,HEAVY,173.0,0.0,2.0,42.899,115.849,0.0,0.0,0.0,0.0,0.0,0.0
mightycharlie,ENGINEER,107.0,0.0,0.0,93.1,157.506,1.0,0.0,1.0,0.0,49.0,0.0
mikye,HEAVY,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikye,HEAVY,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikye,CHEMIST,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikye,SOLDIER,67.0,0.0,2.0,9.1,45.46,0.0,0.0,0.0,0.0,0.0,0.0
mikye,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikye,PYRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikye,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikye,NINJA,781.0,12.0,32.0,2215.433,918.5,0.0,5.0,1.0,1.0,2.0,0.0
mikye,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikye,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikye,MEDIC,761.0,11.0,2.0,753.854,789.392,0.0,1.0,0.0,0.0,0.0,1280.0
mikye,CHEMIST,302.0,4.0,1.0,364.269,283.505,0.0,0.0,0.0,0.0,0.0,0.0
miskey,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miskey,SOLDIER,1002.0,6.0,10.0,485.55,2633.373,2.0,3.0,7.0,6.0,598.0,0.0
miskey,ENGINEER,198.0,3.0,0.0,212.161,221.35,0.0,0.0,0.0,0.0,0.0,0.0
miskey,SOLDIER,1095.0,9.0,22.0,893.976,2305.338,0.0,0.0,6.0,7.0,70.0,0.0
miskey,NINJA,105.0,1.0,2.0,68.75,59.0,0.0,0.0,0.0,0.0,0.0,0.0
miskey,NINJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miskey,SOLDIER,1062.0,7.0,20.0,745.202,1914.318,0.0,0.0,9.0,9.0,125.0,0.0
miskey,SCOUT,138.0,1.0,2.0,20.0,86.618,0.0,0.0,0.0,0.0,0.0,0.0
miskey,SOLDIER,1201.0,15.0,30.0,791.285,2130.284,1.0,0.0,7.0,6.0,299.0,0.0
miskey,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miskey,SOLDIER,1132.0,10.0,13.0,292.806,1224.75,0.0,0.0,5.0,4.0,452.0,0.0
miskey,MEDIC,68.0,0.0,0.0,17.039,33.599,0.0,0.0,0.0,0.0,0.0,20.0
miskey,SOLDIER,1201.0,15.0,30.0,791.285,2130.284,1.0,0.0,7.0,6.0,299.0,0.0
miskey,SOLDIER,751.0,20.0,14.0,463.244,1173.849,0.0,0.0,2.0,2.0,12.0,0.0
miskey,NINJA,312.0,4.0,10.0,287.93,284.874,0.0,0.0,0.0,0.0,0.0,0.0
mnkynoodles,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mnkynoodles,NECRO,1201.0,55.0,19.0,1524.857,2458.468,0.0,0.0,1.0,1.0,373.0,0.0
mnkynoodles,NECRO,774.0,49.0,16.0,1032.429,1357.978,0.0,0.0,0.0,0.0,0.0,0.0
mnkynoodles,CHEMIST,221.0,16.0,5.0,514.722,404.71,0.0,0.0,0.0,0.0,0.0,0.0
mnkynoodles,NECRO,1201.0,54.0,29.0,2136.209,3109.729,0.0,0.0,0.0,0.0,0.0,0.0
mrbubdub,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mrbubdub,ELF,477.0,3.0,7.0,158.349,777.553,1.0,0.0,4.0,3.0,111.0,0.0
mrbubdub,NINJA,723.0,3.0,20.0,1441.607,768.299,0.0,1.0,0.0,0.0,0.0,0.0
mrbubdub,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mrbubdub,ELF,424.0,9.0,8.0,379.935,839.129,0.0,0.0,1.0,1.0,20.0,0.0
mrbubdub,NINJA,30.0,1.0,1.0,29.375,40.625,0.0,0.0,0.0,0.0,0.0,0.0
mrbubdub,ELF,538.0,11.0,9.0,324.377,990.863,1.0,0.0,5.0,5.0,59.0,0.0
mrbubdub,HEAVY,229.0,8.0,2.0,326.609,473.658,0.0,0.0,1.0,1.0,6.0,0.0
mrbubdub,CHEMIST,188.0,3.0,2.0,88.898,140.635,0.0,0.0,0.0,0.0,0.0,0.0
mrbubdub,NINJA,31.0,0.0,4.0,113.99,98.399,0.0,0.0,0.0,0.0,0.0,0.0
mrbubdub,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mrbubdub,NINJA,81.0,0.0,3.0,82.799,105.0,0.0,0.0,1.0,1.0,1.0,0.0
mrbubdub,ELF,583.0,12.0,15.0,368.532,1002.271,0.0,1.0,3.0,3.0,20.0,0.0
mrbubdub,SOLDIER,122.0,8.0,2.0,210.759,281.06,0.0,0.0,1.0,1.0,4.0,0.0
mrbubdub,ELF,781.0,20.0,12.0,552.229,1472.985,0.0,1.0,5.0,5.0,57.0,0.0
ninetythree,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ninetythree,CHEMIST,231.0,7.0,5.0,215.16,658.778,0.0,0.0,4.0,4.0,29.0,0.0
ninetythree,CHEMIST,990.0,37.0,30.0,1676.61,3264.286,0.0,0.0,10.0,10.0,132.0,0.0
ninetythree,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ninetythree,CHEMIST,1201.0,48.0,36.0,2471.121,3676.064,0.0,3.0,7.0,7.0,123.0,0.0
ninetythree,CHEMIST,1107.0,54.0,35.0,2313.571,3688.523,0.0,0.0,11.0,11.0,49.0,0.0
ninetythree,ELF,93.0,3.0,4.0,50.1,205.878,0.0,0.0,2.0,3.0,3.0,0.0
ninetythree,ELF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ninetythree,CHEMIST,963.0,14.0,18.0,1286.226,2619.148,0.0,0.0,6.0,7.0,256.0,0.0
ninetythree,SCOUT,29.0,1.0,1.0,18.5,44.179,0.0,0.0,0.0,0.0,0.0,0.0
ninetythree,NINJA,22.0,0.0,1.0,8.0,22.999,0.0,0.0,0.0,0.0,0.0,0.0
ninsanity,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ninsanity,MEDIC,517.0,14.0,7.0,456.929,638.101,0.0,1.0,0.0,0.0,0.0,729.0
ninsanity,NECRO,683.0,11.0,2.0,840.6,875.171,0.0,0.0,0.0,0.0,0.0,0.0
ninsanity,MEDIC,1201.0,39.0,29.0,1049.191,2916.618,1.0,0.0,0.0,0.0,16.0,339.0
ninsanity,MEDIC,988.0,27.0,16.0,856.226,1594.01,0.0,0.0,0.0,0.0,0.0,588.0
ninsanity,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ninsanity,MEDIC,1201.0,17.0,17.0,624.549,1616.194,0.0,0.0,0.0,1.0,7.0,761.0
ninsanity,MEDIC,1201.0,33.0,21.0,989.841,2173.049,1.0,0.0,1.0,1.0,60.0,726.0
ninsanity,MEDIC,1201.0,21.0,12.0,1065.987,1835.035,0.0,0.0,0.0,0.0,0.0,1109.0
ninsanity,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ninsanity,MEDIC,1201.0,24.0,13.0,866.794,1956.309,0.0,0.0,1.0,1.0,4.0,820.0
ninsanity,MEDIC,1201.0,44.0,25.0,1187.141,2924.548,0.0,0.0,3.0,3.0,17.0,360.0
ninsanity,MEDIC,1201.0,42.0,36.0,1127.204,3155.805,0.0,0.0,2.0,3.0,247.0,511.0
nohox,HEAVY,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pablik,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pablik,CHEMIST,1119.0,20.0,17.0,1732.166,2055.945,0.0,0.0,3.0,3.0,10.0,0.0
pablik,NINJA,81.0,0.0,2.0,106.75,61.999,0.0,0.0,0.0,0.0,0.0,0.0
pablik,NINJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pablik,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pablik,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pablik,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
