name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
rightest,1.9552083333333332,2663.0,1446.0,1.84,30.0,75.0,322.0,6350.2,210592.79,166646.62,0.0
NoSkillJustPots,5.951932870370371,9976.0,2575.0,3.87,164.0,430.0,683.0,28176.75,706757.63,491396.55,0.0
Ixan,5.067800925925926,10676.0,2766.0,3.85,62.0,292.0,620.0,18961.4,741404.44,449418.86,0.0
FireTurtle,0.29083333333333333,387.0,269.0,1.43,2.0,25.0,26.0,580.05,37525.2,32474.49,0.0
Ugianskis,7.526168981481481,3571.0,2570.0,1.38,104.0,132.0,855.0,26486.6,280051.84,326908.51,0.0
Ubau,1.15625,1392.0,293.0,4.75,5.0,44.0,35.0,806.8,88764.54,55903.78,0.0
Miskey,15.330590277777778,8223.0,3914.0,2.1,336.0,663.0,1200.0,54989.95,643018.58,591734.94,0.0
aefrogdog,0.5629976851851852,85.0,73.0,1.16,1.0,9.0,8.0,339.0,9225.51,9719.6,0.0
Orangebreadeduck,1.8143402777777775,853.0,375.0,2.27,7.0,67.0,27.0,1485.45,75382.62,61188.9,0.0
BrandinoB,7.088067129629629,5025.0,1221.0,4.11,62.0,525.0,210.0,11143.35,456607.41,295226.11,0.0
Scerpa,0.407650462962963,98.0,67.0,1.46,2.0,14.0,10.0,567.1,10514.78,10569.69,0.0
Trebr,2.842349537037037,2756.0,720.0,3.82,67.0,190.0,150.0,8276.05,201528.74,122199.95,0.0
Trenny,1.845590277777778,3107.0,1251.0,2.48,20.0,94.0,153.0,2728.5,241400.16,159389.32,0.0
12gulfer66,2.4650347222222226,3279.0,1695.0,1.93,14.0,159.0,207.0,5338.05,269153.7,237128.94,0.0
b0squet,15.450277777777776,6961.0,2962.0,2.35,284.0,545.0,888.0,33463.15,597982.49,506837.52,0.0
Chactation,0.5440046296296296,351.0,215.0,1.63,17.0,19.0,57.0,1756.4,27739.72,31464.6,0.0
Doubts,0.033680555555555554,12.0,11.0,1.09,0.0,0.0,2.0,3.9,710.04,894.59,0.0
Krabzz,1.1797222222222223,1198.0,342.0,3.5,3.0,210.0,14.0,260.95,123709.05,68952.02,0.0
Epislen,0.3486342592592592,321.0,212.0,1.51,3.0,3.0,22.0,294.4,19422.31,24652.1,0.0
ilosthegame,1.5306828703703703,447.0,176.0,2.53,14.0,33.0,41.0,1399.55,35068.59,27803.57,0.0
Multack,2.9724074074074074,2533.0,359.0,7.05,13.0,182.0,34.0,1637.25,185469.35,101996.05,0.0
pixelmonlover,2.3670833333333334,872.0,760.0,1.14,30.0,52.0,190.0,5658.6,71797.23,93829.9,0.0
Rejeqted,13.79212962962963,12385.0,6565.0,1.88,1294.0,1002.0,3407.0,185900.35,894343.45,909144.68,0.0
Rvsie,0.008680555555555556,7.0,3.0,2.33,0.0,0.0,0.0,0.0,690.79,227.9,0.0
Salty_Ivan,2.093206018518519,937.0,512.0,1.83,39.0,28.0,197.0,5845.6,67157.42,72928.42,0.0
Sherisse,1.7927777777777778,1265.0,826.0,1.53,8.0,105.0,84.0,2213.55,137238.91,133023.2,0.0
So0n,0.34605324074074073,126.0,143.0,0.88,0.0,2.0,12.0,46.9,14947.14,15074.32,0.0
Sycicys,4.630324074074075,1892.0,1292.0,1.46,57.0,58.0,425.0,10996.85,149995.53,164080.9,0.0
Squantonias,2.1006597222222223,3499.0,1656.0,2.11,54.0,130.0,330.0,14564.85,261605.27,213415.0,0.0
VitaCoco,0.05056712962962963,56.0,15.0,3.73,0.0,0.0,2.0,38.05,3478.84,2574.49,0.0
iFlaze,2.977511574074074,3710.0,2549.0,1.45,296.0,120.0,1066.0,37819.1,233467.78,303506.75,0.0
wulfi98,5.7030671296296305,6833.0,1787.0,3.82,18.0,443.0,89.0,5013.6,624367.45,361810.14,0.0
TheFatalBest,2.9029166666666666,3647.0,2315.0,1.57,209.0,154.0,763.0,33212.95,264673.6,319394.66,0.0
TheFatalTiger,1.7718981481481482,379.0,244.0,1.55,1.0,24.0,11.0,163.5,40114.69,46998.1,0.0
_RochII,10.240844907407409,11789.0,6440.0,1.83,190.0,484.0,820.0,29676.15,915580.28,975482.39,0.0
ItalianPenguin,0.4702199074074074,267.0,268.0,0.99,14.0,3.0,73.0,2947.05,13031.79,24956.29,0.0
crrme,1.6222569444444446,996.0,1053.0,0.94,14.0,116.0,46.0,2882.55,97308.05,119870.94,0.0
TaMereLaLoutre,1.5324537037037038,913.0,793.0,1.15,32.0,57.0,135.0,6217.25,90061.24,115108.34,0.0
LazyNemo,0.47916666666666663,498.0,221.0,2.25,14.0,16.0,42.0,1481.6,32306.24,30364.04,0.0
Ringwrather,0.3503472222222222,856.0,431.0,1.98,7.0,22.0,65.0,1828.15,57369.44,58591.58,0.0
stefas,0.043645833333333335,33.0,52.0,0.63,0.0,2.0,7.0,103.5,5020.83,5567.55,0.0
Sytrisse,3.215243055555556,1456.0,1013.0,1.43,28.0,113.0,175.0,5078.5,131908.34,142895.2,0.0
Kryzzl,6.615613425925925,5218.0,2077.0,2.51,54.0,379.0,219.0,11319.15,469599.74,395558.15,0.0
CollegeDegree,0.7819560185185185,626.0,368.0,1.7,3.0,31.0,57.0,1431.3,67958.64,61353.13,0.0
FreeJames,9.567222222222222,13243.0,5078.0,2.6,184.0,989.0,914.0,29953.7,1218504.89,885331.49,0.0
Z_Cray,2.391388888888889,3419.0,1447.0,2.36,91.0,126.0,399.0,11692.9,264565.08,215671.62,0.0
PowerMoves,8.89454861111111,2606.0,1620.0,1.6,45.0,222.0,310.0,8716.2,200419.04,233532.32,0.0
R4ve,16.225810185185182,6921.0,3233.0,2.14,240.0,679.0,739.0,31503.9,563279.92,538662.6,0.0
colorswitch,8.669016203703704,8609.0,4268.0,2.01,442.0,363.0,1710.0,62572.6,566775.99,611655.19,0.0
Yamiiiii,6.259074074074074,5375.0,1164.0,4.61,72.0,340.0,176.0,10747.2,379458.39,243485.86,0.0
andrewdavid475,0.46374999999999994,353.0,250.0,1.41,14.0,36.0,41.0,1863.45,29409.44,32318.62,0.0
talismax,2.0165509259259258,1180.0,705.0,1.67,39.0,39.0,209.0,6352.75,80271.85,94967.38,0.0
scapezar,6.017488425925926,2287.0,1524.0,1.5,82.0,100.0,467.0,12298.65,188414.67,194390.14,0.0
Z_Hobo,5.482789351851851,12252.0,5619.0,2.18,264.0,429.0,1018.0,36751.4,1039821.31,750821.3,0.0
Leotard,0.40327546296296296,666.0,318.0,2.09,21.0,53.0,104.0,2763.75,47597.25,47609.76,0.0
atruck,2.9818865740740743,4786.0,1475.0,3.24,91.0,112.0,420.0,14047.95,405408.01,309313.57,0.0
auromelt,3.282824074074074,1370.0,893.0,1.53,97.0,78.0,351.0,15748.25,92503.52,116172.07,0.0
Cardonation,3.7114236111111114,1597.0,1468.0,1.08,82.0,72.0,666.0,17691.9,118016.56,175756.53,0.0
Codebastian,4.299872685185186,3486.0,1471.0,2.36,89.0,155.0,342.0,11632.5,273738.57,214718.1,0.0
coolkevin867,0.1936574074074074,96.0,37.0,2.59,1.0,37.0,2.0,168.7,11426.31,7690.91,0.0
cupcaik_,4.476261574074074,2525.0,1351.0,1.86,40.0,83.0,268.0,5791.25,174033.88,185014.27,0.0
Deeg_,2.6796064814814815,2916.0,1435.0,2.03,84.0,241.0,352.0,12768.15,248261.02,214829.19,0.0
TheDT33,25.16980324074074,9850.0,8058.0,1.22,104.0,632.0,858.0,30590.6,806884.08,999765.42,0.0
gamren,14.224131944444444,2074.0,1376.0,1.5,28.0,82.0,160.0,6393.85,218291.27,193418.9,0.0
GengarSleep_,2.9144444444444444,2761.0,1656.0,1.66,150.0,128.0,565.0,18892.1,186165.19,243260.3,0.0
HaHaGetLost,7.087604166666666,4509.0,1416.0,3.18,120.0,274.0,389.0,16973.95,319928.67,223318.59,0.0
_wLew_,7.658368055555555,2421.0,1042.0,2.32,35.0,179.0,114.0,7332.6,218798.1,206250.41,0.0
LinkakaShisui,23.72616898148148,29425.0,14611.0,2.01,1127.0,951.0,4971.0,177662.95,2064352.58,2003705.54,0.0
Mhurdock,4.849560185185185,6239.0,1293.0,4.82,48.0,533.0,200.0,12600.55,479726.13,284752.99,0.0
0bi_,1.5951736111111112,2210.0,1341.0,1.64,40.0,124.0,211.0,4259.1,202603.16,177232.51,0.0
PancakeLazaro,0.4259490740740741,48.0,33.0,1.45,4.0,9.0,7.0,345.3,4196.79,4410.38,0.0
pedruu,1.970439814814815,108.0,64.0,1.68,6.0,9.0,21.0,1539.05,8516.27,11038.08,0.0
Rentokage,0.31744212962962964,50.0,36.0,1.38,0.0,9.0,3.0,6.2,6089.11,6453.55,0.0
Rabious,0.7698726851851853,1194.0,326.0,3.66,6.0,61.0,47.0,1225.25,118280.47,64081.06,0.0
simcb,6.932581018518518,6905.0,3183.0,2.16,183.0,390.0,630.0,21314.0,522438.44,499499.24,0.0
Snowbreak,1.9407523148148145,1117.0,802.0,1.39,24.0,40.0,178.0,4928.7,85597.55,99603.71,0.0
Spades_,18.854305555555552,27994.0,9958.0,2.81,486.0,1615.0,2011.0,70063.05,2401360.99,1733829.46,0.0
SuperBen4,4.2577893518518515,5978.0,1796.0,3.32,136.0,184.0,373.0,16986.7,446208.62,368945.01,0.0
TheSpartan33,2.955451388888889,1867.0,1578.0,1.18,80.0,50.0,584.0,20730.1,144991.86,191149.33,0.0
wintergreen3,6.568657407407407,1552.0,662.0,2.34,53.0,163.0,197.0,8365.75,133200.83,119885.48,0.0
Lceman502,3.4260069444444445,3324.0,1249.0,2.66,130.0,182.0,379.0,15374.1,243922.46,209435.41,0.0
Foodcourt,5.7311342592592585,5033.0,2718.0,1.85,201.0,131.0,760.0,29360.05,378545.07,389888.66,0.0
Slurp_,0.4192592592592593,167.0,130.0,1.28,2.0,3.0,8.0,618.85,16121.37,18238.03,0.0
LegendOfPinkLink,7.95300925925926,11827.0,3402.0,3.47,98.0,508.0,430.0,18903.65,890753.74,613227.9,0.0
