name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
crrme,0.108,62.0,139.0,0.44,19.0,6.0,32.0,908.65,4247.24,7293.9,0.0
xNaiko,2.631,2261.0,1642.0,1.37,145.0,152.0,446.0,22657.9,160949.82,167838.77,0.0
Nemwo,2.587,3641.0,2605.0,1.39,148.0,85.0,663.0,16998.1,165574.15,239293.76,0.0
Ringwrather,1.354,2645.0,1703.0,1.55,143.0,87.0,592.0,21776.75,157464.94,189033.66,0.0
stefas,0.005,1.0,3.0,0.33,0.0,0.0,0.0,0.0,212.74,245.88,0.0
Sytrisse,4.276,6120.0,1970.0,3.1,145.0,93.0,286.0,14036.85,405423.66,327414.66,0.0
Kryzzl,2.411,1850.0,1229.0,1.5,41.0,88.0,104.0,6997.95,103477.89,102152.9,0.0
CollegeDegree,4.067,4556.0,5322.0,0.85,487.0,99.0,2372.0,59558.3,263230.38,459838.84,0.0
BlueGiraf,2.026,3458.0,1501.0,2.3,71.0,205.0,245.0,7716.65,229443.64,161651.58,0.0
Z_Cray,11.015,20936.0,11320.0,1.84,1074.0,528.0,4330.0,144486.55,1313054.07,1379975.12,0.0
PowerMoves,1.396,833.0,549.0,1.51,21.0,84.0,98.0,3137.25,54237.58,62292.5,0.0
R4ve,11.44,8909.0,7339.0,1.21,1392.0,743.0,3681.0,155223.25,527531.74,703395.81,0.0
colorr,12.416,14725.0,13570.0,1.08,992.0,498.0,5199.0,141624.7,858553.46,1420850.92,0.0
Yamiiiii,9.152,8163.0,6631.0,1.23,590.0,340.0,2214.0,80224.5,525416.14,658242.15,0.0
andrewdavid475,0.073,44.0,41.0,1.07,4.0,3.0,5.0,222.1,2822.42,3365.29,0.0
talismax,0.456,251.0,478.0,0.52,19.0,6.0,141.0,4216.45,16609.26,37817.62,0.0
scapezar,19.583,26239.0,17083.0,1.53,1095.0,1266.0,5380.0,158190.4,1525911.96,1658013.13,0.0
Z_Hobo,0.12,203.0,109.0,1.86,5.0,16.0,10.0,506.85,14606.52,10807.06,0.0
Leotard,1.589,2959.0,1406.0,2.1,272.0,194.0,765.0,30047.65,162244.36,178299.77,0.0
atruck,37.232,83944.0,33415.0,2.51,2435.0,1250.0,9902.0,412947.35,5547084.54,5017736.34,0.0
auromelt,4.324,2980.0,2901.0,1.02,197.0,205.0,708.0,30135.1,167936.68,222954.29,0.0
Cardonation,4.294,3427.0,4900.0,0.69,249.0,104.0,1792.0,46995.7,208997.38,403612.25,0.0
Codebastian,5.559,9100.0,5679.0,1.6,551.0,412.0,1714.0,66470.85,585639.43,558693.85,0.0
coolkevin867,0.037,19.0,7.0,2.71,0.0,11.0,0.0,0.0,1103.91,998.08,0.0
cupcaik_,0.767,624.0,501.0,1.24,39.0,11.0,127.0,4840.45,47248.19,56909.03,0.0
Deeg_,5.067,6436.0,4656.0,1.38,468.0,321.0,1775.0,55621.1,402367.57,506618.6,0.0
DTJ5511,22.799,21873.0,14682.0,1.48,377.0,1219.0,1895.0,57271.4,1549777.19,1510706.04,0.0
gamren,0.846,723.0,583.0,1.24,15.0,36.0,77.0,1529.6,53107.03,50902.77,0.0
GengarSleep_,0.278,214.0,182.0,1.17,9.0,17.0,25.0,714.85,11654.91,14830.68,0.0
HaHaGetLost,10.634,11762.0,8457.0,1.39,1112.0,465.0,3495.0,143085.6,663712.32,772596.27,0.0
_Leww_,5.766,10614.0,2793.0,3.8,121.0,191.0,416.0,15997.45,674415.49,449674.53,0.0
LinkakaShisui,17.549,31672.0,18790.0,1.68,1232.0,673.0,5956.0,211388.6,1866498.6,1979765.92,0.0
Mhurdock,0.527,323.0,166.0,1.94,4.0,28.0,8.0,616.45,16209.21,14604.47,0.0
0bi_,0.187,239.0,249.0,0.95,15.0,6.0,89.0,1765.9,18505.37,21296.75,0.0
pestoo_,0.727,411.0,561.0,0.73,38.0,38.0,125.0,4849.5,28984.23,44791.9,0.0
pedruu,8.394,11761.0,8969.0,1.31,809.0,194.0,4036.0,125793.8,617264.01,1130084.93,0.0
Rentokage,0.095,21.0,63.0,0.33,0.0,3.0,1.0,0.65,2017.07,2559.06,0.0
