name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
CakeInASuit,20.988,9022.0,9075.0,0.99,100.0,806.0,332.0,13211.9,614884.14,651940.81,0.0
ChubBub360,0.651,261.0,401.0,0.65,2.0,3.0,8.0,146.4,19067.91,22170.1,0.0
crashable,0.173,181.0,142.0,1.27,7.0,5.0,23.0,1245.25,11720.55,9892.9,0.0
Hannx,0.614,117.0,71.0,1.64,0.0,9.0,0.0,51.35,7895.1,8420.04,0.0
Insomniac__,1.355,1007.0,956.0,1.05,2.0,11.0,13.0,1120.65,81951.85,58962.48,0.0
Kevivi,0.109,146.0,93.0,1.56,7.0,9.0,24.0,332.9,11178.64,8017.7,0.0
Maccciii,0.104,108.0,70.0,1.54,1.0,1.0,1.0,29.15,7129.19,5910.27,0.0
MysticMad,0.145,179.0,90.0,1.98,0.0,9.0,3.0,12.9,9823.54,6644.77,0.0
NikolakiH,0.332,574.0,272.0,2.11,1.0,10.0,8.0,303.0,33378.67,18638.93,0.0
NinetyThree,0.085,129.0,64.0,2.01,1.0,5.0,9.0,324.95,7928.9,7351.4,0.0
Schokie,0.2,172.0,146.0,1.17,2.0,2.0,1.0,57.4,7777.92,10220.12,0.0
Stelians,5.153,4751.0,2529.0,1.87,80.0,120.0,285.0,14330.45,340403.31,212989.89,0.0
TheNameIsSam,0.967,771.0,813.0,0.94,3.0,16.0,36.0,841.15,52663.0,58239.12,0.0
TrueChampie,0.185,151.0,113.0,1.33,8.0,14.0,17.0,418.85,8009.12,9146.24,0.0
UnholyIceX2,1.549,2327.0,1223.0,1.9,10.0,60.0,64.0,1149.85,168010.3,113467.27,0.0
zxcvb,2.222,1543.0,984.0,1.56,29.0,36.0,98.0,4131.75,102907.62,72142.89,0.0
