name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Epislen,0.029,20.0,35.0,0.57,3.0,0.0,10.0,186.85,622.71,1376.59,0.0
ilosthegame,4.409,4707.0,4403.0,1.06,43.0,738.0,223.0,3473.25,317914.32,232026.23,0.0
Multack,4.002,3132.0,1231.0,2.54,19.0,685.0,70.0,2414.6,139338.44,80712.55,0.0
pixelmonlover,0.023,7.0,21.0,0.33,0.0,0.0,2.0,8.7,841.97,875.84,0.0
Rejeqted,0.79,901.0,922.0,0.97,53.0,90.0,165.0,3742.25,45618.04,37255.83,0.0
Salty_Ivan,0.094,105.0,137.0,0.76,1.0,4.0,40.0,340.65,4365.2,5401.51,0.0
Sherisse,0.002,1.0,4.0,0.25,0.0,0.0,0.0,0.0,33.57,103.02,0.0
So0n,0.105,95.0,151.0,0.62,0.0,5.0,1.0,0.0,8297.49,5425.68,0.0
Sycicys,0.215,200.0,442.0,0.45,6.0,12.0,120.0,1281.0,10270.72,16311.83,0.0
Squantonias,0.455,621.0,478.0,1.29,6.0,50.0,63.0,1572.35,32468.69,20566.78,0.0
iFlaze,2.767,2250.0,3809.0,0.59,110.0,254.0,681.0,11502.15,117245.3,150724.88,0.0
wulfi98,1.092,1409.0,1700.0,0.82,6.0,101.0,91.0,998.05,94742.23,65634.36,0.0
TheFatalBest,0.725,520.0,979.0,0.53,19.0,115.0,137.0,1795.1,34421.72,39950.96,0.0
TheFatalTiger,0.147,56.0,177.0,0.31,2.0,5.0,22.0,322.8,2896.96,6930.13,0.0
rochimaruII,3.384,3017.0,2820.0,1.06,16.0,434.0,123.0,1905.8,120117.97,115839.98,0.0
ItalianPenguin,7.826,2191.0,10055.0,0.21,185.0,651.0,1974.0,26837.05,120797.11,344279.35,0.0
crrme,0.206,107.0,339.0,0.31,1.0,18.0,14.0,136.5,5586.32,10152.47,0.0
